algorithm,validation_method,remove_outliers,scale_data,use_pca,impute_missing_values,params,time,conf_matrix,accuracy,precision,recall,f1
decision_tree_classifier,cross_validation,False,True,False,True,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.06111264228820801,"[[132.0, 5.0], [7.0, 74.0]]",0.9448249619482496,0.9383774396925006,0.9442203227714648,0.9399239070670969
decision_tree_classifier,cross_validation,False,True,False,True,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.05888199806213379,"[[132.0, 5.0], [7.0, 74.0]]",0.9448249619482496,0.9383774396925006,0.9442203227714648,0.9399239070670969
decision_tree_classifier,cross_validation,False,True,False,True,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.059073686599731445,"[[130.0, 7.0], [8.0, 73.0]]",0.9310629122272958,0.9232539829023771,0.927062781382557,0.924939829439074
decision_tree_classifier,cross_validation,False,True,False,True,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.05860781669616699,"[[132.0, 5.0], [7.0, 74.0]]",0.9448249619482496,0.937303491594743,0.9438482838849883,0.940131788376342
decision_tree_classifier,cross_validation,False,True,False,True,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.05806994438171387,"[[133.0, 4.0], [8.0, 73.0]]",0.9448249619482496,0.9348343557922738,0.9471128348487595,0.9395938249521621
decision_tree_classifier,cross_validation,False,True,False,True,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.061757564544677734,"[[132.0, 5.0], [5.0, 76.0]]",0.9540842212075088,0.9507231187048463,0.9511685377651403,0.9504953153073302
decision_tree_classifier,cross_validation,False,True,False,True,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.05909872055053711,"[[132.0, 5.0], [5.0, 76.0]]",0.9540842212075088,0.9507231187048463,0.9511685377651403,0.9504953153073302
decision_tree_classifier,cross_validation,False,True,False,True,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.059270620346069336,"[[132.0, 5.0], [7.0, 74.0]]",0.9448249619482496,0.9383774396925006,0.9442203227714648,0.9399239070670969
decision_tree_classifier,cross_validation,False,True,False,True,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.06376051902770996,"[[132.0, 5.0], [7.0, 74.0]]",0.9448249619482496,0.9383774396925006,0.9442203227714648,0.9399239070670969
decision_tree_classifier,cross_validation,False,True,False,True,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.059084177017211914,"[[132.0, 5.0], [7.0, 74.0]]",0.9448249619482496,0.9383774396925006,0.9442203227714648,0.9399239070670969
decision_tree_classifier,cross_validation,False,True,False,True,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.05955195426940918,"[[132.0, 5.0], [7.0, 74.0]]",0.9448249619482496,0.9383774396925006,0.9442203227714648,0.9399239070670969
decision_tree_classifier,cross_validation,False,True,False,True,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.059072017669677734,"[[129.0, 8.0], [7.0, 74.0]]",0.9310629122272958,0.926797066802604,0.9246110905613009,0.9254899662972985
decision_tree_classifier,cross_validation,False,True,False,True,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.059606075286865234,"[[131.0, 6.0], [6.0, 75.0]]",0.9448249619482496,0.9397726273972121,0.9417363847518124,0.940602493194873
decision_tree_classifier,cross_validation,False,True,False,True,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.05860543251037598,"[[133.0, 4.0], [8.0, 73.0]]",0.9448249619482496,0.9348343557922738,0.9471128348487595,0.9395938249521621
decision_tree_classifier,cross_validation,False,True,False,True,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.06008481979370117,"[[132.0, 5.0], [5.0, 76.0]]",0.9540842212075088,0.9507231187048463,0.9511685377651403,0.9504953153073302
decision_tree_classifier,cross_validation,False,True,False,True,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.060250043869018555,"[[132.0, 5.0], [5.0, 76.0]]",0.9540842212075088,0.9507231187048463,0.9511685377651403,0.9504953153073302
decision_tree_classifier,cross_validation,False,True,False,True,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.06260037422180176,"[[132.0, 5.0], [7.0, 74.0]]",0.9448249619482496,0.9383774396925006,0.9442203227714648,0.9399239070670969
decision_tree_classifier,cross_validation,False,True,False,True,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.06918025016784668,"[[132.0, 5.0], [7.0, 74.0]]",0.9448249619482496,0.9383774396925006,0.9442203227714648,0.9399239070670969
decision_tree_classifier,cross_validation,False,True,False,True,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.06020331382751465,"[[132.0, 5.0], [7.0, 74.0]]",0.9448249619482496,0.9383774396925006,0.9442203227714648,0.9399239070670969
decision_tree_classifier,cross_validation,False,True,False,True,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.059400320053100586,"[[132.0, 5.0], [7.0, 74.0]]",0.9448249619482496,0.9383774396925006,0.9442203227714648,0.9399239070670969
decision_tree_classifier,holdout,False,True,False,True,default,0.017538785934448242,"[[40, 1], [5, 20]]",0.9090909090909091,0.8878048780487805,0.9206349206349206,0.8998988877654196
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.03764224052429199,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.03753209114074707,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.03657865524291992,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.03805232048034668,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.03804636001586914,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.04124164581298828,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.03870701789855957,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.037064313888549805,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.03905510902404785,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.03759908676147461,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.03756213188171387,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.03906130790710449,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.038573503494262695,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.03755640983581543,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.03805422782897949,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.03757429122924805,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.03905153274536133,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.040329933166503906,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.03910517692565918,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.04008030891418457,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.03823661804199219,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.03906726837158203,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.03988337516784668,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.036440134048461914,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.03836679458618164,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.03757667541503906,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.03857827186584473,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.037558555603027344,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.036594390869140625,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.03904891014099121,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.03707289695739746,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.03950834274291992,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.03756403923034668,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.03905630111694336,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.039072275161743164,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.037766456604003906,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.03859519958496094,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.03804159164428711,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.039064884185791016,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.037760257720947266,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.03707313537597656,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.03757905960083008,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.03805112838745117,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.03754425048828125,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.06510257720947266,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.03805398941040039,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.03807544708251953,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.03705120086669922,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.037583351135253906,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.03705859184265137,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.03653669357299805,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.037572622299194336,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.03640460968017578,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,cross_validation,False,True,False,False,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.03553891181945801,"[[60.0, 0.0], [1.0, 50.0]]",0.9922480620155039,0.9912280701754387,0.9933333333333333,0.9920941349512779
decision_tree_classifier,holdout,False,True,False,False,default,0.012536287307739258,"[[20, 0], [1, 17]]",0.9736842105263158,0.9722222222222222,0.9761904761904762,0.9735191637630662
decision_tree_classifier,cross_validation,True,False,False,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.05957913398742676,"[[129.0, 8.0], [8.0, 73.0]]",0.9264967021816336,0.9212415112470485,0.9204689836059906,0.9207059914543431
decision_tree_classifier,cross_validation,True,False,False,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.056133270263671875,"[[131.0, 6.0], [5.0, 76.0]]",0.9494545915778793,0.9478089642403043,0.9444386599990048,0.9459047654524563
decision_tree_classifier,cross_validation,True,False,False,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.05709719657897949,"[[131.0, 6.0], [5.0, 76.0]]",0.9494545915778793,0.9478089642403043,0.9444386599990048,0.9459047654524563
decision_tree_classifier,cross_validation,True,False,False,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.06123208999633789,"[[130.0, 7.0], [4.0, 77.0]]",0.9494545915778793,0.9494885508036117,0.9430406018712469,0.9460473939077724
decision_tree_classifier,cross_validation,True,False,False,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.059081315994262695,"[[130.0, 7.0], [4.0, 77.0]]",0.9494545915778793,0.9494885508036117,0.9430406018712469,0.9460473939077724
decision_tree_classifier,cross_validation,True,False,False,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.0577089786529541,"[[130.0, 7.0], [4.0, 77.0]]",0.9494545915778793,0.9494885508036117,0.9430406018712469,0.9460473939077724
decision_tree_classifier,cross_validation,True,False,False,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.0570836067199707,"[[130.0, 7.0], [4.0, 77.0]]",0.9494545915778793,0.9494885508036117,0.9430406018712469,0.9460473939077724
decision_tree_classifier,cross_validation,True,False,False,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.06008267402648926,"[[130.0, 7.0], [4.0, 77.0]]",0.9494545915778793,0.9494885508036117,0.9430406018712469,0.9460473939077724
decision_tree_classifier,cross_validation,True,False,False,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.057518720626831055,"[[130.0, 7.0], [4.0, 77.0]]",0.9494545915778793,0.9494885508036117,0.9430406018712469,0.9460473939077724
decision_tree_classifier,cross_validation,True,False,False,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.05708003044128418,"[[127.0, 10.0], [7.0, 74.0]]",0.9220573313039067,0.9209139728242718,0.9143251797447954,0.9164307485024858
decision_tree_classifier,cross_validation,True,False,False,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.05698394775390625,"[[131.0, 6.0], [5.0, 76.0]]",0.9494545915778793,0.9478089642403043,0.9444386599990048,0.9459047654524563
decision_tree_classifier,cross_validation,True,False,False,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.05735349655151367,"[[131.0, 6.0], [5.0, 76.0]]",0.9494545915778793,0.9478089642403043,0.9444386599990048,0.9459047654524563
decision_tree_classifier,cross_validation,True,False,False,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.058632850646972656,"[[130.0, 7.0], [4.0, 77.0]]",0.9494545915778793,0.9494885508036117,0.9430406018712469,0.9460473939077724
decision_tree_classifier,cross_validation,True,False,False,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.05658578872680664,"[[130.0, 7.0], [4.0, 77.0]]",0.9494545915778793,0.9494885508036117,0.9430406018712469,0.9460473939077724
decision_tree_classifier,cross_validation,True,False,False,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.056450605392456055,"[[130.0, 7.0], [4.0, 77.0]]",0.9494545915778793,0.9494885508036117,0.9430406018712469,0.9460473939077724
decision_tree_classifier,cross_validation,True,False,False,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.058159828186035156,"[[130.0, 7.0], [4.0, 77.0]]",0.9494545915778793,0.9494885508036117,0.9430406018712469,0.9460473939077724
decision_tree_classifier,cross_validation,True,False,False,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.05908846855163574,"[[130.0, 7.0], [4.0, 77.0]]",0.9494545915778793,0.9494885508036117,0.9430406018712469,0.9460473939077724
decision_tree_classifier,cross_validation,True,False,False,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.056951284408569336,"[[130.0, 7.0], [4.0, 77.0]]",0.9494545915778793,0.9494885508036117,0.9430406018712469,0.9460473939077724
decision_tree_classifier,cross_validation,True,False,False,True,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.059062957763671875,"[[126.0, 11.0], [8.0, 73.0]]",0.9127980720446475,0.9110374296143954,0.904291734928742,0.9064784366633815
decision_tree_classifier,cross_validation,True,False,False,True,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.05799055099487305,"[[131.0, 6.0], [5.0, 76.0]]",0.9494545915778793,0.9478089642403043,0.9444386599990048,0.9459047654524563
decision_tree_classifier,cross_validation,True,False,False,True,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.057599544525146484,"[[131.0, 6.0], [5.0, 76.0]]",0.9494545915778793,0.9478089642403043,0.9444386599990048,0.9459047654524563
decision_tree_classifier,cross_validation,True,False,False,True,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.059436798095703125,"[[130.0, 7.0], [4.0, 77.0]]",0.9494545915778793,0.9494885508036117,0.9430406018712469,0.9460473939077724
